Zip,Zip Code Type,City,state,county,area_codes,Latitude,Longitude,Population
5357,PO BOX,West Dummerston,VT,Windham County,802,42.92,-72.61,0
5402,PO BOX,Burlington,VT,Chittenden County,802,44.48,-73.22,728
5406,PO BOX,Burlington,VT,Chittenden County,802,44.48,-73.22,0
5407,PO BOX,South Burlington,VT,Chittenden County,802,44.44,-73.21,0
5449,PO BOX,Colchester,VT,Chittenden County,802,44.53,-73.15,0
5451,PO BOX,Essex,VT,Chittenden County,802,44.52,-73.05,445
5453,PO BOX,Essex Junction,VT,Chittenden County,802,44.49,-73.11,435
5460,PO BOX,Highgate Springs,VT,Franklin County,802,44.97,-73.1,0
5466,PO BOX,Jonesville,VT,Chittenden County,802,44.39,-72.99,0
5469,PO BOX,Monkton,VT,Addison County,802,44.23,-73.15,0
5470,PO BOX,Montgomery,VT,Franklin County,802,44.9,-72.63,0
5481,PO BOX,Saint Albans Bay,VT,Franklin County,802,44.82,-73.12,419
5485,PO BOX,Sheldon Springs,VT,Franklin County,802,44.89,-72.98,0
5490,PO BOX,Underhill Center,VT,Chittenden County,802,44.52,-72.89,0
5601,PO BOX,Montpelier,VT,Washington County,802,44.26,-72.57,721
5657,PO BOX,Lake Elmore,VT,Lamoille County,802,44.54,-72.52,0
5662,PO BOX,Moscow,VT,Lamoille County,802,44.44,-72.71,0
5664,PO BOX,Northfield Falls,VT,Washington County,802,44.16,-72.67,585
5665,PO BOX,North Hyde Park,VT,Lamoille County,802,44.66,-72.57,0
5670,PO BOX,South Barre,VT,Washington County,802,44.16,-72.5,637
5678,PO BOX,Websterville,VT,Washington County,802,44.13,-72.45,0
5702,PO BOX,Rutland,VT,Rutland County,802,43.6,-72.97,789
5731,PO BOX,Benson,VT,Rutland County,802,43.72,-73.32,0
5740,PO BOX,East Middlebury,VT,Addison County,802,43.98,-73.08,845
5741,PO BOX,East Poultney,VT,Rutland County,802,43.54,-73.13,0
5745,PO BOX,Forest Dale,VT,Rutland County,802,43.82,-73.05,0
5746,PO BOX,Gaysville,VT,Windsor County,802,43.73,-72.74,0
5750,PO BOX,Hydeville,VT,Rutland County,802,43.6,-73.21,0
5768,PO BOX,Rupert,VT,Bennington County,802,43.26,-73.22,0
5823,PO BOX,Beebe Plain,VT,Orleans County,802,45,-72.14,0
5825,PO BOX,Coventry,VT,Orleans County,802,44.87,-72.27,0
5838,PO BOX,East Saint Johnsbury,VT,Caledonia County,802,44.44,-71.95,0
5840,PO BOX,Granby,VT,Essex County,,44.57,-71.77,0
5848,PO BOX,Lower Waterford,VT,Caledonia County,802,44.35,-71.92,0
5849,PO BOX,Lyndon,VT,Caledonia County,802,44.5,-71.97,0
5861,PO BOX,Passumpsic,VT,Caledonia County,802,44.38,-72.03,0
5863,PO BOX,Saint Johnsbury Center,VT,Caledonia County,802,44.47,-72,0
5901,PO BOX,Averill,VT,Essex County,,45,-71.72,0
6011,PO BOX,Bristol,CT,Hartford County,860,41.68,-72.94,697
6025,PO BOX,East Glastonbury,CT,Hartford County,860,41.7,-72.54,0
6028,PO BOX,East Windsor Hill,CT,Hartford County,860,41.87,-72.67,0
6034,PO BOX,Farmington,CT,Hartford County,860,41.71,-72.83,0
6045,PO BOX,Manchester,CT,Hartford County,860,41.78,-72.51,587
6050,PO BOX,New Britain,CT,Hartford County,860,41.67,-72.78,978
6061,PO BOX,Pine Meadow,CT,Litchfield County,,41.87,-72.96,0
6064,PO BOX,Poquonock,CT,Hartford County,860,41.87,-72.67,0
6072,PO BOX,Somersville,CT,Tolland County,860,41.99,-72.45,0
6075,PO BOX,Stafford,CT,Tolland County,860,41.98,-72.28,0
6077,PO BOX,Staffordville,CT,Tolland County,860,41.98,-72.31,0
6079,PO BOX,Taconic,CT,Litchfield County,860,42.03,-73.4,0
6083,PO BOX,Enfield,CT,Hartford County,860,41.96,-72.56,461
6094,PO BOX,Winchester Center,CT,Litchfield County,,41.92,-73.1,0
6102,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6104,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6115,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6123,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6126,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,559
6127,PO BOX,West Hartford,CT,Hartford County,860,41.75,-72.74,0
6128,PO BOX,East Hartford,CT,Hartford County,860,41.76,-72.61,0
6129,PO BOX,Wethersfield,CT,Hartford County,860,41.7,-72.67,0
6131,PO BOX,Newington,CT,Hartford County,860,41.68,-72.73,0
6132,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6133,PO BOX,West Hartford,CT,Hartford County,860,41.75,-72.74,0
6134,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6137,PO BOX,West Hartford,CT,Hartford County,860,41.75,-72.74,0
6138,PO BOX,East Hartford,CT,Hartford County,860,41.76,-72.61,0
6140,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6141,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6142,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6143,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6144,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6145,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6146,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6147,PO BOX,Hartford,CT,Hartford County,860,41.76,-72.68,0
6230,PO BOX,Abington,CT,Windham County,860,41.85,-72.01,0
6233,PO BOX,Ballouville,CT,Windham County,860,41.87,-71.86,0
6244,PO BOX,East Woodstock,CT,Windham County,860,41.98,-71.97,0
6245,PO BOX,Fabyan,CT,Windham County,860,42.01,-71.94,0
6246,PO BOX,Grosvenor Dale,CT,Windham County,860,41.96,-71.89,0
6251,PO BOX,Mansfield Depot,CT,Tolland County,860,41.77,-72.2,0
6258,PO BOX,Pomfret,CT,Windham County,860,41.9,-71.96,0
6263,PO BOX,Rogers,CT,Windham County,860,41.84,-71.91,0
6265,PO BOX,South Willington,CT,Tolland County,860,41.89,-72.26,0
6267,PO BOX,South Woodstock,CT,Windham County,860,41.92,-71.95,0
6332,PO BOX,Central Village,CT,Windham County,860,41.7,-71.94,822
6334,PO BOX,Bozrah,CT,New London County,860,41.54,-72.17,2240
6338,PO BOX,Mashantucket,CT,New London County,860,41.35,-72.09,0
6349,PO BOX,Groton,CT,New London County,860,41.32,-72.07,547
6350,PO BOX,Hanover,CT,New London County,860,41.62,-72.07,0
6372,PO BOX,Old Mystic,CT,New London County,860,41.36,-71.98,0
6373,PO BOX,Oneco,CT,Windham County,860,41.69,-71.81,485
6376,PO BOX,South Lyme,CT,New London County,860,41.32,-72.3,0
6383,PO BOX,Versailles,CT,New London County,860,41.58,-71.94,0
6387,PO BOX,Wauregan,CT,Windham County,860,41.75,-71.91,572
6388,PO BOX,West Mystic,CT,New London County,860,41.35,-71.98,0
6389,PO BOX,Yantic,CT,New London County,860,41.53,-72.04,0
6390,PO BOX,Fishers Island,NY,Suffolk County,631,41.27,-71.99,0
6404,PO BOX,Botsford,CT,Fairfield County,203,41.39,-73.31,0
6414,PO BOX,Cobalt,CT,Middlesex County,860,41.56,-72.5,0
6439,PO BOX,Hadlyme,CT,New London County,860,41.4,-72.34,0
6440,PO BOX,Hawleyville,CT,Fairfield County,203,41.43,-73.35,0
6444,PO BOX,Marion,CT,Hartford County,860,41.56,-72.92,676
6456,PO BOX,Middle Haddam,CT,Middlesex County,860,41.56,-72.5,0
6467,PO BOX,Milldale,CT,Hartford County,860,41.61,-72.87,413
6474,PO BOX,North Westchester,CT,New London County,860,41.56,-72.34,0
6487,PO BOX,South Britain,CT,New Haven County,203,41.47,-73.23,0
6491,PO BOX,Stevenson,CT,Fairfield County,203,41.33,-73.23,0
6501,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6502,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6503,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6504,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6505,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6506,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6507,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6508,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6509,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6520,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,663
6521,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6530,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6531,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6532,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6533,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6534,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6535,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6536,PO BOX,New Haven,CT,New Haven County,203,41.31,-72.92,0
6601,PO BOX,Bridgeport,CT,Fairfield County,203,41.18,-73.19,620
6602,PO BOX,Bridgeport,CT,Fairfield County,203,41.18,-73.19,0
6703,PO BOX,Waterbury,CT,New Haven County,203,41.55,-73.03,0
6720,PO BOX,Waterbury,CT,New Haven County,203,41.55,-73.03,0
6721,PO BOX,Waterbury,CT,New Haven County,203,41.55,-73.03,0
6722,PO BOX,Waterbury,CT,New Haven County,203,41.55,-73.03,0
6723,PO BOX,Waterbury,CT,New Haven County,203,41.55,-73.03,0
6724,PO BOX,Waterbury,CT,New Haven County,203,41.55,-73.03,0
6725,PO BOX,Waterbury,CT,New Haven County,203,41.55,-73.03,0
6726,PO BOX,Waterbury,CT,New Haven County,203,41.55,-73.03,0
6753,PO BOX,Cornwall,CT,Litchfield County,,41.84,-73.33,0
6781,PO BOX,Pequabuck,CT,Litchfield County,,41.67,-73,0
6813,PO BOX,Danbury,CT,Fairfield County,203,41.4,-73.47,1028
6829,PO BOX,Georgetown,CT,Fairfield County,203,41.24,-73.43,0
6836,PO BOX,Greenwich,CT,Fairfield County,203,41.06,-73.63,0
6838,PO BOX,Greens Farms,CT,Fairfield County,203,41.12,-73.31,0
6852,PO BOX,Norwalk,CT,Fairfield County,203,41.09,-73.42,392
6856,PO BOX,Norwalk,CT,Fairfield County,203,41.09,-73.42,391
6875,PO BOX,Redding Center,CT,Fairfield County,203,41.3,-73.38,0
6876,PO BOX,Redding Ridge,CT,Fairfield County,203,41.3,-73.38,0
6881,PO BOX,Westport,CT,Fairfield County,203,41.12,-73.34,0
6904,PO BOX,Stamford,CT,Fairfield County,203,41.09,-73.55,743
6911,PO BOX,Stamford,CT,Fairfield County,203,41.09,-73.55,0
6912,PO BOX,Stamford,CT,Fairfield County,203,41.09,-73.55,0
7007,PO BOX,Caldwell,NJ,Essex County,862,40.83,-74.27,0
7015,PO BOX,Clifton,NJ,Passaic County,862,40.86,-74.15,740
7019,PO BOX,East Orange,NJ,Essex County,862,40.76,-74.21,1090
7051,PO BOX,Orange,NJ,Essex County,862,40.76,-74.23,616
7061,PO BOX,Plainfield,NJ,Union County,908,40.63,-74.4,1121
7091,PO BOX,Westfield,NJ,Union County,908,40.65,-74.34,0
7096,PO BOX,Secaucus,NJ,Hudson County,201,40.78,-74.06,0
7101,PO BOX,Newark,NJ,Essex County,862,40.72,-74.17,1640
7207,PO BOX,Elizabeth,NJ,Union County,908,40.66,-74.19,2167
7303,PO BOX,Jersey City,NJ,Hudson County,201,40.71,-74.06,1707
7308,PO BOX,Jersey City,NJ,Hudson County,201,40.71,-74.06,0
7428,PO BOX,Mc Afee,NJ,Sussex County,862,41.2,-74.55,514
7451,PO BOX,Ridgewood,NJ,Bergen County,201,40.98,-74.11,0
7474,PO BOX,Wayne,NJ,Passaic County,862,40.94,-74.24,534
7507,PO BOX,Hawthorne,NJ,Passaic County,862,40.95,-74.15,0
7509,PO BOX,Paterson,NJ,Passaic County,862,40.91,-74.16,1738
7511,PO BOX,Totowa,NJ,Passaic County,862,40.9,-74.22,0
7533,PO BOX,Paterson,NJ,Passaic County,862,40.91,-74.16,0
7538,PO BOX,Haledon,NJ,Passaic County,862,40.93,-74.18,0
7543,PO BOX,Paterson,NJ,Passaic County,862,40.91,-74.16,0
7544,PO BOX,Paterson,NJ,Passaic County,862,40.91,-74.16,669
7602,PO BOX,Hackensack,NJ,Bergen County,201,40.88,-74.04,0
7620,PO BOX,Alpine,NJ,Bergen County,,40.95,-73.92,1696
7653,PO BOX,Paramus,NJ,Bergen County,201,40.94,-74.07,0
7710,PO BOX,Adelphia,NJ,Monmouth County,732,40.21,-74.25,0
7752,PO BOX,Navesink,NJ,Monmouth County,732,40.39,-74.11,0
7754,PO BOX,Neptune,NJ,Monmouth County,732,40.21,-74.08,460
7763,PO BOX,Tennent,NJ,Monmouth County,,40.29,-74.36,0
7765,PO BOX,Wickatunk,NJ,Monmouth County,732,40.35,-74.26,0
7802,PO BOX,Dover,NJ,Morris County,862,40.88,-74.55,1060
7820,PO BOX,Allamuchy,NJ,Warren County,908,40.91,-74.83,0
7829,PO BOX,Buttzville,NJ,Warren County,908,40.82,-75.04,0
7831,PO BOX,Changewater,NJ,Hunterdon County,908,40.74,-74.95,0
7833,PO BOX,Delaware,NJ,Warren County,908,40.88,-75.04,0
7837,PO BOX,Glasser,NJ,Sussex County,862,40.98,-74.63,0
7839,PO BOX,Greendell,NJ,Sussex County,862,40.97,-74.81,0
7842,PO BOX,Hibernia,NJ,Morris County,862,40.96,-74.48,0
7844,PO BOX,Hope,NJ,Warren County,908,40.91,-74.96,603
7845,PO BOX,Ironia,NJ,Morris County,862,40.85,-74.57,0
7846,PO BOX,Johnsonburg,NJ,Warren County,908,40.96,-74.88,0
7855,PO BOX,Middleville,NJ,Sussex County,862,41.06,-74.89,0
7870,PO BOX,Schooleys Mountain,NJ,Morris County,908,40.78,-74.79,0
7875,PO BOX,Stillwater,NJ,Sussex County,862,41.05,-74.86,0
7877,PO BOX,Swartswood,NJ,Sussex County,862,41.09,-74.84,0
7878,PO BOX,Mount Tabor,NJ,Morris County,,40.87,-74.47,893
7879,PO BOX,Tranquility,NJ,Sussex County,862,40.95,-74.8,0
7880,PO BOX,Vienna,NJ,Warren County,908,40.87,-74.89,0
7902,PO BOX,Summit,NJ,Union County,908,40.71,-74.36,0
7926,PO BOX,Brookside,NJ,Morris County,,40.76,-74.6,968
7938,PO BOX,Liberty Corner,NJ,Somerset County,908,40.68,-74.56,0
7961,PO BOX,Convent Station,NJ,Morris County,862,40.79,-74.47,0
7962,PO BOX,Morristown,NJ,Morris County,862,40.79,-74.47,0
7963,PO BOX,Morristown,NJ,Morris County,862,40.79,-74.47,0
7970,PO BOX,Mount Freedom,NJ,Morris County,862,40.84,-74.48,0
7977,PO BOX,Peapack,NJ,Somerset County,,40.7,-74.66,845
7978,PO BOX,Pluckemin,NJ,Somerset County,908,40.66,-74.68,0
7979,PO BOX,Pottersville,NJ,Hunterdon County,908,40.66,-74.82,577
8001,PO BOX,Alloway,NJ,Salem County,856,39.56,-75.34,1160
8006,PO BOX,Barnegat Light,NJ,Ocean County,,39.75,-74.11,687
8011,PO BOX,Birmingham,NJ,Burlington County,,39.92,-74.53,0
8018,PO BOX,Cedar Brook,NJ,Camden County,,39.72,-74.9,0
8023,PO BOX,Deepwater,NJ,Salem County,856,39.62,-75.51,461
8025,PO BOX,Ewan,NJ,Gloucester County,856,39.71,-75.23,0
8038,PO BOX,Hancocks Bridge,NJ,Salem County,856,39.47,-75.45,0
8039,PO BOX,Harrisonville,NJ,Gloucester County,856,39.73,-75.32,0
8042,PO BOX,Juliustown,NJ,Burlington County,,39.95,-74.66,0
8064,PO BOX,New Lisbon,NJ,Burlington County,,39.92,-74.53,0
8072,PO BOX,Quinton,NJ,Salem County,856,39.52,-75.38,0
8073,PO BOX,Rancocas,NJ,Burlington County,,40.02,-74.88,0
8074,PO BOX,Richwood,NJ,Gloucester County,856,39.71,-75.23,0
8076,PO BOX,Riverton,NJ,Burlington County,856,40.01,-75.01,0
8095,PO BOX,Winslow,NJ,Camden County,,39.65,-74.86,0
8099,PO BOX,Bellmawr,NJ,Camden County,856,39.86,-75.09,0
8101,PO BOX,Camden,NJ,Camden County,856,39.93,-75.1,426
8212,PO BOX,Cape May Point,NJ,Cape May County,609,38.93,-74.96,0
8213,PO BOX,Cologne,NJ,Atlantic County,609,39.51,-74.56,0
8214,PO BOX,Dennisville,NJ,Cape May County,609,39.22,-74.85,0
8217,PO BOX,Elwood,NJ,Atlantic County,,39.6,-74.68,0
8218,PO BOX,Goshen,NJ,Cape May County,609,39.11,-74.86,0
8219,PO BOX,Green Creek,NJ,Cape May County,609,39.04,-74.91,0
8220,PO BOX,Leeds Point,NJ,Atlantic County,609,39.49,-74.43,0
8224,PO BOX,New Gretna,NJ,Burlington County,,39.71,-74.52,606
8231,PO BOX,Oceanville,NJ,Atlantic County,609,39.48,-74.47,0
8240,PO BOX,Pomona,NJ,Atlantic County,609,39.46,-74.55,707
8245,PO BOX,South Dennis,NJ,Cape May County,609,39.17,-74.82,0
8246,PO BOX,South Seaville,NJ,Cape May County,609,39.17,-74.77,0
8248,PO BOX,Strathmere,NJ,Cape May County,609,39.19,-74.66,0
8250,PO BOX,Tuckahoe,NJ,Cape May County,609,39.28,-74.78,462
8252,PO BOX,Whitesboro,NJ,Cape May County,609,39.04,-74.86,0
8313,PO BOX,Deerfield Street,NJ,Cumberland County,856,39.49,-75.21,0
8315,PO BOX,Dividing Creek,NJ,Cumberland County,856,39.22,-75.13,0
8316,PO BOX,Dorchester,NJ,Cumberland County,856,39.28,-74.94,0
8320,PO BOX,Fairton,NJ,Cumberland County,856,39.37,-75.21,0
8321,PO BOX,Fortescue,NJ,Cumberland County,856,39.22,-75.13,0
8329,PO BOX,Mauricetown,NJ,Cumberland County,856,39.26,-74.97,0
8342,PO BOX,Mizpah,NJ,Atlantic County,,39.46,-74.72,0
8347,PO BOX,Norma,NJ,Salem County,856,39.54,-75.13,0
8352,PO BOX,Rosenhayn,NJ,Cumberland County,856,39.47,-75.13,959
8353,PO BOX,Shiloh,NJ,Cumberland County,856,39.45,-75.29,593
8362,PO BOX,Vineland,NJ,Cumberland County,856,39.46,-74.99,1050
8404,PO BOX,Atlantic City,NJ,Atlantic County,609,39.36,-74.42,1021
8504,PO BOX,Blawenburg,NJ,Somerset County,908,40.4,-74.7,0
8526,PO BOX,Imlaystown,NJ,Monmouth County,732,40.16,-74.49,0
8543,PO BOX,Princeton,NJ,Mercer County,609,40.35,-74.65,0
8555,PO BOX,Roosevelt,NJ,Monmouth County,,40.22,-74.47,796
8557,PO BOX,Sergeantsville,NJ,Hunterdon County,908,40.45,-74.94,0
8561,PO BOX,Windsor,NJ,Mercer County,609,40.21,-74.61,0
8601,PO BOX,Trenton,NJ,Mercer County,609,40.22,-74.76,0
8602,PO BOX,Trenton,NJ,Mercer County,609,40.22,-74.76,0
8603,PO BOX,Trenton,NJ,Mercer County,609,40.22,-74.76,0
8604,PO BOX,Trenton,NJ,Mercer County,609,40.22,-74.76,0
8605,PO BOX,Trenton,NJ,Mercer County,609,40.22,-74.76,0
8606,PO BOX,Trenton,NJ,Mercer County,609,40.22,-74.76,0
8607,PO BOX,Trenton,NJ,Mercer County,609,40.22,-74.76,610
8625,PO BOX,Trenton,NJ,Mercer County,609,40.22,-74.76,0
8650,PO BOX,Trenton,NJ,Mercer County,609,40.22,-74.76,0
8720,PO BOX,Allenwood,NJ,Monmouth County,,40.13,-74.09,974
8732,PO BOX,Island Heights,NJ,Ocean County,,39.94,-74.14,1563
8739,PO BOX,Normandy Beach,NJ,Ocean County,,40,-74.06,478
8740,PO BOX,Ocean Gate,NJ,Ocean County,,39.92,-74.13,1669
8754,PO BOX,Toms River,NJ,Ocean County,732,39.95,-74.18,640
8756,PO BOX,Toms River,NJ,Ocean County,732,39.95,-74.18,0
8803,PO BOX,Baptistown,NJ,Hunterdon County,908,40.49,-75,0
8808,PO BOX,Broadway,NJ,Warren County,908,40.71,-75.05,0
8818,PO BOX,Edison,NJ,Middlesex County,732,40.52,-74.36,689
8821,PO BOX,Flagtown,NJ,Somerset County,,40.51,-74.67,452
8834,PO BOX,Little York,NJ,Hunterdon County,908,40.6,-75.05,0
8855,PO BOX,Piscataway,NJ,Middlesex County,732,40.51,-74.45,428
8858,PO BOX,Oldwick,NJ,Hunterdon County,,40.66,-74.74,695
8862,PO BOX,Perth Amboy,NJ,Middlesex County,732,40.52,-74.27,1430
8868,PO BOX,Quakertown,NJ,Hunterdon County,908,40.55,-74.94,0
8870,PO BOX,Readington,NJ,Hunterdon County,,40.57,-74.73,0
8871,PO BOX,Sayreville,NJ,Middlesex County,732,40.46,-74.32,0
8875,PO BOX,Somerset,NJ,Somerset County,732,40.49,-74.48,654
8885,PO BOX,Stanton,NJ,Hunterdon County,,40.58,-74.81,0
8888,PO BOX,Whitehouse,NJ,Hunterdon County,,40.62,-74.76,0
8890,PO BOX,Zarephath,NJ,Somerset County,732,40.53,-74.56,0
8903,PO BOX,New Brunswick,NJ,Middlesex County,732,40.48,-74.44,1450
8906,PO BOX,New Brunswick,NJ,Middlesex County,732,40.48,-74.44,0
10008,PO BOX,New York,NY,New York County,212,40.71,-73.99,732
10101,PO BOX,New York,NY,New York County,212,40.71,-73.99,431
10108,PO BOX,New York,NY,New York County,212,40.71,-73.99,449
10113,PO BOX,New York,NY,New York County,212,40.71,-73.99,377
10116,PO BOX,New York,NY,New York County,212,40.71,-73.99,1023
10129,PO BOX,New York,NY,New York County,212,40.71,-73.99,0
10150,PO BOX,New York,NY,New York County,212,40.71,-73.99,905
10156,PO BOX,New York,NY,New York County,212,40.71,-73.99,319
10159,PO BOX,New York,NY,New York County,212,40.71,-73.99,450
10163,PO BOX,New York,NY,New York County,212,40.71,-73.99,1807
10185,PO BOX,New York,NY,New York County,212,40.71,-73.99,894
10242,PO BOX,New York,NY,New York County,212,40.71,-73.99,0
10249,PO BOX,New York,NY,New York County,212,40.71,-73.99,0
10268,PO BOX,New York,NY,New York County,212,40.71,-73.99,0
10272,PO BOX,New York,NY,New York County,212,40.71,-73.99,0
10274,PO BOX,New York,NY,New York County,212,40.71,-73.99,947
10276,PO BOX,New York,NY,New York County,212,40.71,-73.99,415
10313,PO BOX,Staten Island,NY,Richmond County,212,40.58,-74.14,0
10503,PO BOX,Ardsley On Hudson,NY,Westchester County,914,41.02,-73.87,0
10517,PO BOX,Crompond,NY,Westchester County,914,41.26,-73.89,809
10519,PO BOX,Croton Falls,NY,Westchester County,914,41.3,-73.71,571
10521,PO BOX,Croton On Hudson,NY,Westchester County,914,41.22,-73.89,0
10540,PO BOX,Lincolndale,NY,Westchester County,914,41.3,-73.71,595
10542,PO BOX,Mahopac Falls,NY,Putnam County,845,41.36,-73.73,454
10545,PO BOX,Maryknoll,NY,Westchester County,914,41.17,-73.83,0
10551,PO BOX,Mount Vernon,NY,Westchester County,914,40.91,-73.82,640
10587,PO BOX,Shenorock,NY,Westchester County,914,41.3,-73.71,594
10596,PO BOX,Verplanck,NY,Westchester County,914,41.26,-73.89,1481
10602,PO BOX,White Plains,NY,Westchester County,914,41.02,-73.75,826
10610,PO BOX,White Plains,NY,Westchester County,914,41.02,-73.75,0
10802,PO BOX,New Rochelle,NY,Westchester County,914,40.92,-73.77,459
10910,PO BOX,Arden,NY,Orange County,845,41.22,-74.18,0
10912,PO BOX,Bellvale,NY,Orange County,845,41.25,-74.34,0
10914,PO BOX,Blooming Grove,NY,Orange County,845,41.35,-74.19,642
10915,PO BOX,Bullville,NY,Orange County,845,41.58,-74.29,0
10922,PO BOX,Fort Montgomery,NY,Orange County,845,41.33,-73.98,1363
10932,PO BOX,Howells,NY,Orange County,845,41.5,-74.38,0
10933,PO BOX,Johnson,NY,Orange County,845,41.33,-74.53,512
10949,PO BOX,Monroe,NY,Orange County,845,41.33,-74.19,600
10953,PO BOX,Mountainville,NY,Orange County,845,41.41,-74.05,0
10959,PO BOX,New Milford,NY,Orange County,845,41.26,-74.36,0
10979,PO BOX,Sterling Forest,NY,Orange County,845,41.25,-74.34,0
10981,PO BOX,Sugar Loaf,NY,Orange County,845,41.32,-74.27,778
10982,PO BOX,Tallman,NY,Rockland County,845,41.11,-74.1,0
10988,PO BOX,Unionville,NY,Orange County,845,41.3,-74.56,629
10997,PO BOX,West Point,NY,Orange County,845,41.36,-74.02,2114
11002,PO BOX,Floral Park,NY,Queens County,212,40.72,-73.7,0
11022,PO BOX,Great Neck,NY,Nassau County,516,40.8,-73.73,0
11026,PO BOX,Great Neck,NY,Nassau County,516,40.8,-73.73,0
11027,PO BOX,Great Neck,NY,Nassau County,516,40.8,-73.73,0
11202,PO BOX,Brooklyn,NY,Kings County,212,40.64,-73.94,1637
11247,PO BOX,Brooklyn,NY,Kings County,212,40.64,-73.94,479
11352,PO BOX,Flushing,NY,Queens County,212,40.77,-73.84,1014
11380,PO BOX,Elmhurst,NY,Queens County,212,40.72,-73.87,0
11386,PO BOX,Ridgewood,NY,Queens County,212,40.7,-73.89,552
11424,PO BOX,Jamaica,NY,Queens County,212,40.68,-73.78,0
11431,PO BOX,Jamaica,NY,Queens County,212,40.68,-73.78,1143
11531,PO BOX,Garden City,NY,Nassau County,516,40.72,-73.64,0
11547,PO BOX,Glenwood Landing,NY,Nassau County,516,40.82,-73.63,880
11551,PO BOX,Hempstead,NY,Nassau County,516,40.7,-73.61,1032
11569,PO BOX,Point Lookout,NY,Nassau County,516,40.59,-73.58,1400
11571,PO BOX,Rockville Centre,NY,Nassau County,516,40.66,-73.63,0
11582,PO BOX,Valley Stream,NY,Nassau County,516,40.66,-73.7,408
11690,PO BOX,Far Rockaway,NY,Queens County,212,40.59,-73.81,508
11695,PO BOX,Far Rockaway,NY,Queens County,212,40.59,-73.81,0
11707,PO BOX,West Babylon,NY,Suffolk County,631,40.71,-73.35,0
11739,PO BOX,Great River,NY,Suffolk County,631,40.71,-73.16,1280
11760,PO BOX,Islandia,NY,Suffolk County,631,40.82,-73.21,0
